order_id,Actual_Delivery_Days,Estimated_Delivery_Days
0xB21F839962BBC030F2DBAB44E96B92BB,7,18
0xB21FC2238D717CBD15C833DA30D48C26,17,37
0xB22050106236D9B58750E8BC6418298B,13,30
0xB2206D0CE2ECABDB39FCD5CE941805AD,25,22
0xB2216D1896487E630240917ECBFE988F,14,30
0xB2217A354063D984EE320FA29B6BAF1A,6,17
0xB221F4CA79AE394F43B4FEC8815E4B92,10,20
0xB22289835D337ED7310C55B622A3BEA1,4,17
0xB22331E9A36BC5D09BC4D29486765554,5,37
0xB2234F06BF32380AC04B30C21561EFBA,13,22
0xB2242476EF6B4F7C004E019F34F5D0A1,6,25
0xB2250CC556E74E210E38451B309E63E6,11,23
0xB226005928C0BAE277C2B54CC624AD93,10,23
0xB226CACB0F9D03A94BE963D2D8CEFF65,7,50
0xB2270B13A48230D3898B0E5A2ABCAC01,16,22
0xB2287EC8635A3C45B2C14D7B10CB1A69,5,9
0xB228E6B7A06468ABCF8C203F8E86689C,5,31
0xB22A25C879419B2E54CA118EE3933DCC,7,19
0xB22AA0E891FC84287CB67D41744F0600,10,32
0xB22B324B1E1FBC78C0F7006C3EACC3A4,11,38
0xB22B9811C2074480CC93F9E8B8E4C8B5,6,54
0xB22C78B69EEBBBDADBF68F2111CD89A3,12,34
0xB22CC8E3B1816483E416AD127720FC76,6,28
0xB22D306E18B3B665D49F2CE7D060742E,9,28
0xB22D5E326467A7E6CE236F3BC54BFDE5,8,20
0xB22F46D14BCFEC19B69FD36B7C0842B2,5,22
0xB22F89F8305CB013C41A2865C9C59D6D,7,25
0xB22FB8549FF34D8632D2F6ECBC626AF5,46,28
0xB22FE8539DD76CACFC5337279DB388B9,9,30
0xB23014161CA1BC596A96E77112EE5360,27,37
0xB230CDF7F5D8115711CBAB88F4636406,5,31
0xB231AC7A6C9BF6113DDFD94E6FEC8CD8,6,21
0xB233CCCF8622F1F4FEA0BB355B1488EE,4,10
0xB2345F8F3B34A4C0C28296057F032FB9,18,36
0xB2349A3F20DFBEEF62E7B31BAA22F84B,9,30
0xB2355E2AE81244CDF571C90D5EB890A1,11,26
0xB236144CF31046F9C15C9F37E9A7382E,11,28
0xB2377B1954AC905F64A3797F58FC36D9,6,40
0xB237E3E48B008B3EE341DF062216E47D,9,24
0xB237F95FE1B25147F47F26E69B4214FE,10,37
0xB2385A6B96543064201C7F066A2B9B56,3,17
0xB23878B3E8EB4D25A158F57D96331B18,11,33
0xB2399FDD417C653CC8011229C81B11BE,10,24
0xB239CA7CD485940B31882363B52E6674,1,8
0xB239D7A386DB8FFED15C72578E9D3CAC,32,27
0xB239F28ECE6E222F53440E2AB90C5329,4,14
0xB23A0369BC067F164E116241FC186D13,6,20
0xB23A3FBF20082FFB8FCE7107C46D7355,20,36
0xB23AECA07CCF41934CC0BBDD0F2CC662,16,26
0xB23B43E19386862A7C0AAA27C80E782F,4,13
0xB23DC118EEFF3026E4439226216F5246,13,34
0xB23DFA1C97D08F8D2017E85DBDC5B1AA,19,41
0xB23E48ED5D169B4B215211BC06E5119A,10,20
0xB23EB2EF586C84A977EB1BF118DDC81B,22,29
0xB23F0B276FA55094AD39DDA33C542976,2,16
0xB23F8178F3B6555A78A4AD844ED11C57,5,11
0xB23FEF1FA296CD791A57B465A3DC3827,9,24
0xB240C1BC75D70D50013F23CA255B7AC9,5,23
0xB240D7E249B17AE4E87E7FC8023378C0,5,25
0xB2415AA888DA881BECD698F59DA124B8,7,33
0xB2426A12223A693246063D6236B3010E,5,29
0xB242B34EDBC41EC738A3FF3CC4C0AE89,17,20
0xB243FA91A6213FF97CC5EBDFB8E30A65,16,37
0xB24467733C29812A6CC1BC3B1A010FD8,18,35
0xB2452C55B7DD1D12FCA2480A7DBDE11E,14,22
0xB2453A27C249D949FD6F169DCBAA6512,11,31
0xB245D08E3E6331339C679DB26E9C8616,13,33
0xB245DC19B0A38D68E93C0901025E08F8,25,48
0xB2463B22B6B50CA3444FFCE1D8EA1754,10,30
0xB2472725DEBF23EABCB392CCB8401A4B,2,9
0xB2474E46A04CA0A4E74EFAC9384EA7CD,1,12
0xB247533037F372225BEE2CFA5793D75F,11,26
0xB247E9E61AEAF7A0176B58B04E321E8B,16,31
0xB2487E261162C0D9162EAB45862D42A0,7,32
0xB249BB5BC00CFBE2CE917A5A07C72B46,5,32
0xB24B30B2680C0388FD18C9175271A8CB,7,12
0xB24BBB2F31C1619C038E0C393E05CCDE,10,27
0xB24CA23650D6EA6CF647D35EE3E754D3,16,20
0xB24CAE8A85F1BECBB93B9150BDD41A7B,10,21
0xB24F4B97E574BF36072E9BD1A8FE042C,13,15
0xB2501EB5C292D415F52576B3D4B5DE74,14,21
0xB25081E0843BF437BC7AE7EDF71CCB4A,6,14
0xB250F7CDD416F74EABBCD4036C479BE4,3,12
0xB25487D8A6E4F29C0775A2A7D3C81610,4,32
0xB254AAF3CCD939E570DEF6639ACCB4A9,10,22
0xB2556987198A8D2BF699D306C19A9962,11,20
0xB255B9E7F77B7AE98A87260441D2905E,5,13
0xB2562A552B6E8147DA937960384F125E,3,12
0xB25640291E5A59B69AA7A1E7096925BF,15,22
0xB2568132625046EE9B5384AD5BD26977,5,13
0xB2569F05D40EA199F859F0D9CDC7B9D6,3,15
0xB2570CAC8C080890A2C0FB63A5CB6CA6,6,16
0xB257713D1922BE564A498B7DEA2969A8,15,22
0xB2577A85DA095DE811CDAB2A22A983AD,5,20
0xB257C869B77A7D7F08D07C90A67DD5FF,4,19
0xB25816ACCD207BA3B12D0F4F5AB66793,10,26
0xB2583516574AC20B8B3EE77FF7418F66,4,21
0xB259E2247D6AB1750B9E4789B87B3F23,14,22
0xB259E69B3BA911E0517D03BA13AA5B9E,9,29
0xB25A9B5820CB66CCDFAAEF99E366BB19,18,27
0xB25ADD7C80A79C6857F7A0A3180DEBDE,2,21
0xB25C35510098745ACA28D8D04A7EAA11,37,19
0xB25C87440DF98E833F8CEC6AD163A098,7,24
0xB25DF6CAF94E05493B149CAF63473F1A,5,21
0xB25E83776A0BF6440214B6258416E4E1,10,19
0xB25F39C89D2229961D464A9606AA8582,5,12
0xB26281AF4E5C3A50B10887F626EE883F,22,33
0xB262D7F5DB1E8A9C23BFB44558C7E4BA,11,20
0xB2634F19A1007FD4A54A9FED9291230C,5,17
0xB263BE16EE60D34DA81F89C59BA85ED4,11,15
0xB2642502BF8864EDE538C80B67275178,7,15
0xB2645C2A65C62E9C18BF2A83D10203B6,10,18
0xB26530F9C2437788F9290F8339DBA184,11,26
0xB26536936AE16F2E91301CB742FCE1BD,18,12
0xB2664E0E967B1C146E574185530E813D,11,24
0xB266A615D9FF23B8E03709DF89329B1A,1,20
0xB266C12D9BECECA3942C1BEF84F13716,7,23
0xB266FC1224F5D4B3EA5C8AC9FFAEC15E,8,28
0xB26727A63AE58F7A0F901DD4F2653CD0,18,34
0xB2675DFD21A0A28CE21911879651B4D8,6,29
0xB267A93EFE393AA916C574CAAC6C9DFB,11,25
0xB267FBD57AF5B01A2D8B334B4215A51D,7,32
0xB2684C3E0B5CBA29EA14A74E3C933A34,5,18
0xB268BC99A523C42DC0BFE0149CD1446F,5,25
0xB269B36952900C5CB25DE4F0EE866ABA,20,34
0xB269F9C95AB6EE9FBC0A887627851D9D,12,35
0xB26A79020606EF73722D450C8458F9C0,5,50
0xB26AEBA3D93317EE71F2902C276EB992,7,17
0xB26B464FD969428455A39602052850B5,4,15
0xB26C483E11283BE6968BAAEE5A01258C,19,20
0xB26C6ACC8C35BE3C77BC80D959ADAADD,2,23
0xB26D0E4B269B9370121538AB116BB04A,8,22
0xB26D171D404F1E506B8D41C6F70C4426,15,25
0xB26D21B6D1C33DD959E1ECE6CBCCE322,18,20
0xB26E3810D22F6C580F65BBA31809C43A,19,16
0xB26EB89DFB4E2D970274EF0C668FD43A,6,25
0xB26EE85B15728FCD633F442F61E8C828,10,33
0xB26FAD48211E9A54051AC561925FFA23,18,25
0xB27025D21677712033B453EC8BC2FED0,17,21
0xB270827D91E9CF4071600F8EC3DBBEBD,2,16
0xB271C16A0AEAD24E9B27536F86910946,6,23
0xB271C938DB8F7FBC62AB95A19EB2BECB,7,22
0xB27251EFDB174E33B4C62AF317CDC06F,2,16
0xB2727344D4F955CB61829ED7F61B12FC,12,21
0xB2728D138CC3CEBB796105EEDBB4784A,9,24
0xB273023A4D0B9C3457F70B641BD1CF05,7,13
0xB27504AF5E7290F1A8E28B74AC2A6981,19,39
0xB275756D48E9C633331D56A9CAEDF3AB,13,24
0xB276E4F8C0FB86BD82FCE576F21713E0,2,8
0xB276F402443D899868708548298C858F,4,3
0xB27772444FF0DFA4484849857A81D53D,5,11
0xB277C79061D5D57C196E249F373ABCCB,5,15
0xB277CD83CBC203702EC0B15CA86799FB,9,25
0xB27819C290321F10BC14DCF5DEEAB059,33,37
0xB278E32520C84B90579DA72688800FF6,8,9
0xB27A97D99C7B7966D9860555F748EC70,9,31
0xB27AF682321527A6349F1761EB3F360C,12,30
0xB27AFD384FC03B22EA356FEEC6F95DBF,6,13
0xB27B73E4DC66DD3733D11CD49B3474BE,4,14
0xB27D08E878EB286E33958CA95BA5BD04,8,19
0xB27D51CC8AF8E7572E42389489C8F748,18,47
0xB27E6DED1257B2AB223EEEC083D9874B,11,14
0xB27F1C7278213DFD73349EFE9F917974,20,34
0xB27F6A3ED9BFE29879C912B10BCF081B,14,22
0xB27FC39476E8A5236562BDA89600DE6A,8,23
0xB27FFD98B450BA9120B7EBD8D6BB75DB,1,12
0xB28172A3FB839825322C132046F1BD8D,6,9
0xB282DFF26B02DC8EB8715AA5996B13A0,5,12
0xB2831C53B9A182B11C1F4C1FFD6AA8E6,8,18
0xB28360B44929EE4DE27AF7329C403C58,15,17
0xB2836E010BE6F9326CDAC9A925076347,6,21
0xB287D35D6E864F28C166376E6C02C9A1,21,21
0xB287F7A260F83369913E3203C8B15BE0,3,22
0xB2882C91557EDCC086BC11BC8AA0805A,6,33
0xB2899A43C8DC465BF845340EA77AEF50,12,19
0xB289F5FF8EEB0AC36BA7D2B507767D44,17,28
0xB28A856EC450375C2C61DFB94250FBB0,6,7
0xB28ACA0743B172FDBD3CDE1F703E4067,9,24
0xB28CD85F7B7464E08E64F88FC6F6123E,7,27
0xB28CF8BC138DAE69D0C5AE801401A0A8,14,18
0xB28D46B1868C3E5AD7BEC94C220E36EF,8,16
0xB28D5BE82C0088C66D57A28686DB4E39,15,23
0xB28D8BBC74731FB20234BA949894DD13,12,27
0xB28E2EA00A9403B195F0C47428DDE994,27,29
0xB28EB422B41546E8EC8AB86AFC836294,17,24
0xB28F0B71B3719FDAB137D7263D469001,3,16
0xB28F406DACCA37FF27D85F7982344D2F,9,26
0xB28F617A18326C00271C43C29364B00A,20,47
0xB290153199203CF58C0748DB9B239AD3,6,34
0xB2904E4B8DC7F4317993CB7D645F1A85,43,29
0xB2908D9328EB32BDB9B7AC1E197C05FE,18,25
0xB290E4DD94EC1715D29CC7D82DCF4D2F,6,26
0xB292A6EDAD2285C61D34667A9FDC7F23,26,25
0xB293643D38B49D3F824BC6BE2FECE99E,3,6
0xB29379BD37FB3341AD28686C0878A7A4,12,27
0xB293A5668E9EF946F56C5EB92B468F14,15,27
0xB293C0E73BFA20E036BE738D8C66F8C6,21,23
0xB293C4FDE0D98FBA95AB1E4B93334005,10,29
0xB293F468141DC24B16033560C8D008A6,4,30
0xB29403EFD8BACDE6CFDE49D511ADA5FC,8,23
0xB2947CF9A8D3084369DFCBE9663DD545,5,12
0xB2950FAF96B43CA9D27B0569B5251D6D,5,21
0xB2953FE5CB836908B29AD9147658D6C0,14,27
0xB29588205754E6941A713C653618A04B,9,28
0xB2965EDF94B570CD52B1D61430A3BEEC,8,22
0xB2966DB1AADF7B21B86CBD1131855A68,46,32
0xB29696B3C00EC6AC4ADFA001A2C7CD3F,22,46
0xB296BC0DC4E73E99C3F6196A1B97B9AA,6,26
0xB296D036B48495BCE7720844AEB3FC8D,3,12
0xB2976BC0899D6EB3FBAA0255EE3A000B,13,27
0xB2987CDFB6847C50318E4C268AA8D7C8,8,25
0xB298FD28139DA45209ED96D965B7A1AD,26,27
0xB2997E1D7061605E9285496C581D1FBD,64,15
0xB29AEF07FC359C950DB89A961ACC1FA2,7,14
0xB29B6B47B5EE24D369956AE7E38D495B,13,19
0xB29BD22B23303A9D539E7DAFA573E282,9,24
0xB29C6FE4CBADFF8B38F96806127DFC53,10,18
0xB29CB9E8D3D9563D11ABA58B276705D1,13,35
0xB29CCCA58AACDF08C7F7798EC2E001AD,11,27
0xB29D61BCF113AA0A5B802984D6E5F45A,4,24
0xB29D96922098EFB8C23532318576DFFC,1,14
0xB29E21660EC21D241B0B2FDB161BF7D8,7,22
0xB29F546B1CE275AFB2A0C39F0ADE6BCC,23,27
0xB29F6F52B330F04B5F1F4FB369B32CD8,10,19
0xB29F76D1F7A17439D2E451CFB6AFAD05,10,30
0xB2A04F1E9C3932855C266B1C8BA7B7C5,10,21
0xB2A075B61F56F754745F60EECA7C0F63,11,27
0xB2A25B6F671017AFA5190546CA5B89E9,2,6
0xB2A33016C177AB9B6F09CA324BB26EC6,5,29
0xB2A3423735119B088BC62DD62CF053A8,11,7
0xB2A55EF9C0EBD8B6D955FDFFA15E7BFA,5,22
0xB2A5B4B96F199F352EE45D82AC6DFD24,7,18
0xB2A7488D3BFEDD8A8ABD53FFF6127807,6,27
0xB2A791AF09FE22457639F9C0F7BDB1CF,10,23
0xB2A9EAD363294C50BA001ADC7B811756,13,26
0xB2A9F52374E167C4C512D27DCEFE1D72,9,33
0xB2AAAAC7465DD94360CFC675328104B4,13,40
0xB2AAC017E3D894267BF55FE86ABB0DC6,12,28
0xB2AADB128E84058F8FF560DBE7466C1C,5,11
0xB2AB1E0470BEDA1AAC2094A2FF9D5BD8,4,25
0xB2AB8E46C0531FD546EC40B146724C46,6,7
0xB2AC7B0754B724547ABF07A172A45BF4,14,12
0xB2AC82E9E513A7E0DC542D9689025BA4,9,29
0xB2AD7CAD7381AE63E968C60FA8F7F7A2,2,13
0xB2ADAFCEF9BAFFBEF06C6E49E3D64C71,14,30
0xB2AE4AC79EC215EB7E8A6F680F0E4957,13,34
0xB2AE55D11609779855C398BC2BD74FD4,12,33
0xB2AEAA081BA84843AFDF0A5AD31E9832,20,28
0xB2AFFD9140976DDAF7FB0788B27CAC0F,10,14
0xB2B22E6B8AD71AC3E8D2242B8F49C910,6,36
0xB2B345CD2633DEAF2B69C3B5C5585AFA,1,15
0xB2B34605D25DF88C45E5330A376DC8B3,6,18
0xB2B374ADF21BF99C939E6FE72D186EC7,19,24
0xB2B4949FA00ED92FD42EDC6D301163D9,2,12
0xB2B4A30784F90926742019C8128376B8,25,28
0xB2B4AD3F3DF69DA791D642A9BFC387E6,4,19
0xB2B7043343C97CA1DFC624E1D71E43DF,8,23
0xB2B7813F1CF4AFC8E5728398618BBD7E,13,26
0xB2B7D1FF3FF7568A1CFE9035E488C643,6,28
0xB2B86F50F1D5EC8763FC9FC6894AC6C4,2,5
0xB2B8934746A9AFA7B38C8C1F88268ECB,11,18
0xB2B896EDCA19480850FE442818D0B666,6,34
0xB2B9D8D0E06E619181A4436475CA7943,18,22
0xB2BA6DC36919F6194ACDDAB3C69C65B5,3,3
0xB2BB04E94ED5F8785791697F33FCE452,13,35
0xB2BB080B6BC860118A246FD9B6FAD6DA,7,21
0xB2BB8748A32F28C50D00BE2461DD3E8D,11,26
0xB2BBB2CCA536BB4984557119C0EB3D8A,1,14
0xB2BC298FA029F415E70ABAE220EBF282,7,20
0xB2BCB2CA559E7F7CEC2188A6AE542E87,10,30
0xB2BCC44CD738D425393E6268C29F096D,15,27
0xB2BD1F09C1B8A4A36940F6F6E49D5DEC,18,33
0xB2BE2E2F35E143F8895228B3C9B83EAB,20,32
0xB2BEE079651C0BF6A1A92B39C2DBE5CF,1,7
0xB2BF9B5F46F77B57138A5D545FE10402,13,23
0xB2C02ABC77FD85115EFDF30B9CA63B4C,6,13
0xB2C1C7DB95834595977330E8C8DD7766,7,21
0xB2C1D65B858A8658622354076FAFBD0C,11,25
0xB2C2D4D3B4F7A9FA42E60649BD8A9855,31,35
0xB2C320C0CF7961CAECC4A7612D3F8ECE,7,24
0xB2C336B44ECBF140C6EB570121E4D7E9,14,34
0xB2C3A55AE550DFE8FEA2CDCA7DF095CF,11,31
0xB2C44751A00A7B126B9ABF0C2FCD8CE0,34,22
0xB2C44EA2CEC62E4994C10E8E84C266C5,4,20
0xB2C450C7534EB01AE390B7C5668AC39F,11,30
0xB2C7CE470C3BC3CEBAEF61950A33F2F8,9,35
0xB2C82D183B4CBA4FC52074FE9384150A,5,26
0xB2CA53045AAA7B6E0557028B4C4E70D9,12,19
0xB2CB3EBF627FC0385565FC328822FDC9,10,31
0xB2CC014EE51B0CA758FA72ABDC54D199,12,38
0xB2CC4CE347D60653FEF5F81E0D80742F,19,29
0xB2CE866408709E3BA155F339E97B8405,11,38
0xB2CF020B24748745F3E8E4D06F9B988C,17,30
0xB2D002459B0FE0B25867248375558792,1,14
0xB2D0DEBC1F9D4D6EFFD6BC476B949083,3,10
0xB2D12A4A4D83760C773B813C1C6B335C,15,33
0xB2D1902261F105C5C09CA05DC05C2AA0,2,21
0xB2D1B05F793967D7CD1700B103BF0CC7,19,26
0xB2D30DFAF7114DE8AB3F737D062032FE,14,47
0xB2D3D1CD87D22775690FCFF44E275CAC,30,22
0xB2D4F733EDE00AB3ACDE121917DE3DF9,23,29
0xB2D6C7B5EBF482317945EF822DA56002,12,14
0xB2D779A12592E693AE93FCBA3B3969BE,11,17
0xB2D7CDEFB5C17F098E82A26005B7FF89,8,18
0xB2D88E5F45A8F1F5215146EEB66D49C7,13,20
0xB2D895292B5119D7D9306512DE5BFE79,3,9
0xB2D8F25001CE7046B4E70B6BBC1525C2,11,25
0xB2DA70916ED4E4CDE3DF9E1381154631,8,31
0xB2DB15E922C61CFFDDB3D11773125084,6,19
0xB2DBABA892CCE2AA2C6DDC4772A27CD3,6,11
0xB2DC8106EE4D388E5F4ADB1DB500AB77,30,29
0xB2DD5D5BB33639803C8078B84EE9D539,6,11
0xB2DDDD3AC6945BFB4A4A8B336D830A64,29,43
0xB2DFF4323E2A36D0C147D1F883B3AB6E,11,34
0xB2E0314790DC44EC6A7D96A62C221A5C,8,16
0xB2E21801242D20D3F1F17A2E99DBD5F7,11,20
0xB2E25DEB1B41319F3F4FBB2D32926A03,6,27
0xB2E30468E2617CBBFD33F48DEA08E31A,5,13
0xB2E30D28FB916D96548596DCD972C765,20,38
0xB2E34C92DDEDF5ECAA982B0736BFFD56,15,16
0xB2E54B3CCBC9C423893AA9DBE19DCD73,15,34
0xB2E5BE9642D390480C19FBC80E533DE6,14,21
0xB2E648744E95512D23EED8B0DE38D6CF,7,23
0xB2E66035B66649E5B359D5B33BA09C21,11,34
0xB2E7423926537E79E712CCF08CE1A53F,5,20
0xB2E76FC95BA46F2EF1720E13CD28B072,7,40
0xB2E77AF6E5D073304E896D1F140DA964,7,15
0xB2EB0E2167FECAE236A7541A2E574C34,11,29
0xB2EC82A4B2D9BF24FC1F5BA0E4883BDC,21,36
0xB2EC9793219A396874AF11E39D08F183,18,27
0xB2EDA1812564491A3461F7E08104ED8F,8,33
0xB2F010584C935093CCCDD49CFA916ED2,4,14
0xB2F01D619B5557F295317BCA57F07471,0,16
0xB2F3763408103BC7173BB36ED02DBEEA,19,47
0xB2F3774FCD52E817B5F0E8B459E1DB17,6,10
0xB2F3BD57A44D7E2FB0FA3EEB5072CC90,10,23
0xB2F3D2D1F85FBCB5A6C45772BE41C65F,16,32
0xB2F4A8F4CBAF1CA08D4454B73851E754,6,30
0xB2F4D61781E3120462270CC41F9693EB,5,18
0xB2F5372EFB1B2840CEA18AEAD69E4E1A,8,22
0xB2F58AFFCC178FEA2DAAF834F1ACFF5E,9,13
0xB2F633218C7A89E314ADE77E1486C7B9,9,21
0xB2F6D9C004D4DF667AF498C97106B8F1,12,26
0xB2F828440883F9C47BAA06729D2D9A15,10,23
0xB2F832C9F6B30237F231CFC09F82FFBC,3,5
0xB2F848C14AE4B774FD3A0842AA435A5B,7,17
0xB2F924DADC7D30518A67A2C8598DF64E,6,19
0xB2F92B2F7047CD8B35580D629D7B3BFB,42,50
0xB2F9C5F1CD2900A3D140068D35509FF5,2,20
0xB2F9E7490C9752BD0A3D8433208A5B50,20,20
0xB2FB15F025928415EEBBFD3132B0DFBC,10,38
0xB2FC720676930E0F9F3C1E472E8CDDAD,17,30
0xB2FD73F1BD0C6AAB4BC4987C2B550C94,4,12
0xB2FDCE90B6F515D645E1E98430176CE2,11,20
0xB2FEA8FF370123B5E89BFB2A213123E3,24,23
0xB2FF3ECE711737A6009CBB7513AB9AC4,7,30
0xB300E160F5892169BAFA006E670A43F5,11,8
0xB301751E61D9C2D768C0E4CD484844C2,14,27
0xB3031D607AD736C8F2D37FE9D9892AED,7,30
0xB304857EAFB27666D96C8FCA31758A13,24,20
0xB30659F06B33FCD3FFAD36F031B503E4,14,24
0xB306E43825024D6A7727ED3BB863B650,21,25
0xB306FB3D8BCA1A1605F5BE5108FEFDEA,8,21
0xB307B953816CD44203E46C6216934790,5,25
0xB307CADA239E60FDEAEF08BC8817C345,9,22
0xB308154C76F89D8C52B41F7C8480D107,20,25
0xB3084FD8B3860FA82232646ED2B33790,4,25
0xB308C9DA408C9307A85916A795A6EAA2,17,25
0xB3095FFFAC9C11772E0C2344320BDBE0,27,26
0xB3096CEDE7BF1DD20FF6607C7EE786E7,5,5
0xB30A09B85513A03DAB6E86A547A73219,3,13
0xB30A6793DF66BEEF3870B532C09DEE15,15,25
0xB30ABF162FF1730F50B6400BDC32550F,41,22
0xB30AF538BAD5D47134C88FEFBAD8E35B,14,23
0xB30B21D5D13AAE0CB5533DD7AB3F90EB,13,22
0xB30B24F06AAF93A002ACFF534E7BDDFF,12,14
0xB30BD6EEE81DF744AD27BDB53EEB9035,7,18
0xB30DAA3083A4F16474A6976CA25D520F,15,24
0xB30DB4148D5398CBF696C239D830B233,12,27
0xB30E55FE9FD40E07925199C964A7EF3F,6,20
0xB30E8706285C15E74685D5E1C5C56366,5,24
0xB30EEA47FA98C4B4712937752378C0E5,33,31
0xB30F6677BA659390857271FFD12C0D29,13,34
0xB30FB34686FAB6A41F51D78D944B6F41,5,23
0xB3108F27643EEA40F4F48165E702EC26,18,34
0xB310A5CACAFC1233286E34CAF4FE9135,17,21
0xB3111CD50C7A34635433D6A557A6BF64,5,18
0xB3112CA67F3AFD4E20CF2EE91FC4F804,19,14
0xB311D7DD519074AE07F219467EFBCC6C,10,19
0xB3129A0DEBE3F118C75C249216364C82,7,21
0xB313C4C6F6035467D515A2E7E6031950,14,45
0xB313E45E823639CB00B2BBECA8EA7AA6,18,15
0xB313FC60227234F6C73AB4F2585B5365,22,30
0xB3158056DB07EFA2B7F1A0642D5DD1C4,15,30
0xB316B0217D77B6D04DA5A3517A62461D,19,22
0xB316BA513E4B801AADA1B9A255B327D6,54,31
0xB316C449E8B0F35E4766FCB0583FCB20,14,21
0xB3199C2B795211713CA16C887287DB5B,14,27
0xB319C42146AA1548B1E415A91DD13789,8,13
0xB319DE7E29D9EC96DF9F75A1558C8EA7,11,20
0xB31ABB023394A29B43FECCCB03F6F2B1,12,26
0xB31C6094960EB242C3513D619998CB6D,23,25
0xB31C7B160649D8F3FFAC2298A94A38EC,7,22
0xB31C7DEA63BB08F8CDD1EC32514CCF0B,132,23
0xB31C7E456840330003EF5347EE802AB7,6,20
0xB31CB7216CDA82EDCAF99A5C6D604CED,13,31
0xB31D738D37A8BB4DF0963D826F9936EC,6,28
0xB31DEEF3CFC53BBBF26964BECC186CEE,12,21
0xB31EA01E4109E29D10D43B5AA917F65D,6,18
0xB31EAC1961980EAD26D0DF38911AC5E6,19,30
0xB31EE0FAEB3AC3B93E33F3733E8014D0,6,20
0xB31EE936A88CBD1D2C24A2E61DB2C18C,8,28
0xB3206CF64B7CD1480A6C6F9912B20666,6,16
0xB320FF6CBE5F9230CF9A32AEE56823D7,20,32
0xB321496A8A79D3AFA95938149A1FCAA5,12,27
0xB3214FD3A99A63B619AA677C9B69017E,18,22
0xB3219F865B978D4397A10C20E399ECEF,6,20
0xB32226E3B83849C23551E39452D562CD,9,23
0xB3224F0819FCB5E1C0F91961C4100AA7,5,30
0xB322C7BDD4CF76D82887B87689E6B7D8,10,24
0xB32380B35702C76F59411AFF8963A676,14,23
0xB323A1BF3949211F3D9FBC43772534E6,33,23
0xB3242DECB71B67B79F3B2069EFFCBAA2,9,24
0xB324F4270850CBBA23533B9A9D3434A9,2,11
0xB325A4AFAD33F2C09BA50DF161457BDC,2,12
0xB32669C7EE374BA5372E0824E5EC560C,7,23
0xB326B28576EF485C456BB7D2775EEEA8,13,30
0xB3271F5EBCE80CBECB67C5B88487A44A,8,23
0xB3282C241DC25705FCB8802416A93929,7,16
0xB3294CF5C413E45A9F56014BE323601C,6,17
0xB3298CF726E74882E77238C731E53F30,20,34
0xB329C0DC7E78A0CAAA2B8D67C8A8C8CE,6,14
0xB32B873F99E4025C2E69EED86C1BCC97,41,27
0xB32BEA08665333132796458AD00833B9,12,23
0xB32D875309C45AB9E5217B42C8B9E070,22,36
0xB32D933CBB60BACEEFFFF29DAD694641,4,4
0xB32F34114B935DF368070009548B3806,22,36
0xB32F983236155D045DCCB6DFE9D71DDA,8,23
0xB32FAD437A7904A2DDCAFB3F0D23FED3,9,22
0xB33010CDA5CC0E6573B4EECAFEB14082,9,18
0xB330AC45859DF51ADCD01C1C5257B231,6,22
0xB330D4BDDE86FF11A726EE57DD2A7D75,11,50
0xB3311A70844E97ACD4E111DAC452A341,5,21
0xB3312A188DAE0D167F15C025AAB9852A,6,22
0xB3323F23D2E1DCB65CB159B76406E1F8,12,34
0xB3352E49BF919F038EA9F9953BB2BE4A,22,38
0xB3355F7DD6280519C31A73E7819523EA,4,4
0xB335C1B6B81809FB3DE72BAB88595134,8,37
0xB335CF4D393ACC627B82E83B3B3711FE,9,22
0xB336214A092C49699B59CFEFC4B19FF1,10,13
0xB33710C706A29D2EE76BC234D77EDD84,9,33
0xB337CCAC04E3F93847D718DF9505597E,1,15
0xB33B80FE1B350E19B343F79F30B3DF95,8,16
0xB33BA27BCC778A34F2D46F4138302B14,7,32
0xB33C9BB2CAA1D2B9F219B70F6DBA7DCE,2,20
0xB33D48FFE8609B55C9B3112C42B8B9CD,7,13
0xB33DFA9CB1BD5EB21F0A09DA605E1AF4,8,29
0xB33E18D1FCF749A71353CB930DEFB526,7,22
0xB33EC3B699337181488304F362A6B734,26,28
0xB33F1A863AD391E162A9F459117F53E9,12,22
0xB33F9582323F5EBE1C82F0AB04B03734,6,15
0xB33FB23930B882D67B4B114C33F2E6DF,12,25
0xB340BAD398AF7DECF0274ADD863BAA06,16,25
0xB341DF7D52419536E264834EA45AFD16,8,27
0xB3420E20ED3EFDDAEC71DD9BA0759467,6,14
0xB3424A1C4C3AF064D3472B285180BED0,26,29
0xB3428C9DEE69A4B1B8C6CDA6055E5874,10,23
0xB3443B9956F438B73CA1D434C1D209D4,4,14
0xB34456BFBEEAB3B57566FF099173E885,15,37
0xB3448645D567AFB9A105A91748A9E2AB,14,24
0xB345195F4B87A06B90ABE651081FB600,14,34
0xB34523B3A1E3A1AD856985080738C879,15,16
0xB3459A0DDEC3DDA60A8AB19FB172DFEF,14,34
0xB345A3528956237E1D8907B94D5E5829,6,19
0xB345E37F5DE8F210E6D79EA80167CB17,17,26
0xB34767F5B03B895EBA13D49665984CB3,2,12
0xB348277BFDF1D3E3248FBC41616F8B2E,8,28
0xB349A7E488A18291673476FC0A8C8436,20,37
0xB349D1700D6CF51FADE7BC7BDD17EBBF,8,19
